user_id,pages_viewed,paid_clicks,organic_clicks,revenue,device,ctr_paid,ctr_organic,group
1537,93,35,31,108.4,mobile,0.3763440860215054,0.3333333333333333,control
1539,94,18,15,62.7,mobile,0.19148936170212766,0.1595744680851064,control
1542,173,56,77,435.31,mobile,0.3236994219653179,0.44508670520231214,control
1545,450,44,63,521.3,mobile,0.09777777777777778,0.14,control
1546,293,67,73,173.07999999999998,mobile,0.22866894197952217,0.24914675767918087,control
1548,47,9,6,13.71,desktop,0.19148936170212766,0.1276595744680851,control
1549,127,21,76,111.62,mobile,0.16535433070866143,0.5984251968503937,control
1551,276,31,38,129.03,mobile,0.11231884057971014,0.13768115942028986,control
1555,150,16,90,431.32,mobile,0.10666666666666667,0.6,control
1558,310,44,102,383.53000000000003,mobile,0.14193548387096774,0.32903225806451614,control
1560,376,25,95,209.12,mobile,0.06648936170212766,0.2526595744680851,control
1561,243,54,61,159.12,mobile,0.2222222222222222,0.25102880658436216,control
1563,125,30,40,80.86,mobile,0.24,0.32,control
1564,167,45,96,117.37,mobile,0.2694610778443114,0.5748502994011976,control
1565,258,46,42,118.6,mobile,0.17829457364341086,0.16279069767441862,control
1566,300,148,66,266.44,mobile,0.49333333333333335,0.22,control
1567,47,8,18,28.46,desktop,0.1702127659574468,0.3829787234042553,control
1569,325,197,188,258.17,mobile,0.6061538461538462,0.5784615384615385,control
1570,168,15,35,81.68,mobile,0.08928571428571429,0.20833333333333334,control
1572,272,82,123,399.16,mobile,0.3014705882352941,0.4522058823529412,control
1574,176,34,53,148.29,mobile,0.19318181818181818,0.30113636363636365,control
1577,189,7,43,82.61,mobile,0.037037037037037035,0.2275132275132275,control
1578,84,11,27,59.31,mobile,0.13095238095238096,0.32142857142857145,control
1579,237,45,74,152.5,mobile,0.189873417721519,0.31223628691983124,control
1580,25,1,20,33.0,mobile,0.04,0.8,control
1583,45,13,6,36.13,mobile,0.28888888888888886,0.13333333333333333,control
1584,268,73,76,269.32,mobile,0.27238805970149255,0.2835820895522388,control
1588,215,55,49,324.42,mobile,0.2558139534883721,0.22790697674418606,control
1590,309,32,65,484.41,mobile,0.10355987055016182,0.21035598705501618,control
1591,446,32,60,277.67,mobile,0.07174887892376682,0.13452914798206278,control
1596,134,15,19,474.07000000000005,mobile,0.11194029850746269,0.1417910447761194,control
1597,124,21,50,63.75,desktop,0.1693548387096774,0.4032258064516129,control
1598,35,7,17,27.74,desktop,0.2,0.4857142857142857,control
1602,241,66,76,169.74,mobile,0.27385892116182575,0.3153526970954357,control
1604,17,2,12,10.85,desktop,0.11764705882352941,0.7058823529411765,control
1605,13,4,7,14.64,mobile,0.3076923076923077,0.5384615384615384,control
1610,252,52,51,306.7,mobile,0.20634920634920634,0.20238095238095238,control
1612,229,64,54,332.98999999999995,mobile,0.2794759825327511,0.23580786026200873,control
1613,82,47,36,64.06,mobile,0.573170731707317,0.43902439024390244,control
1616,67,26,37,42.35,mobile,0.3880597014925373,0.5522388059701493,control
1617,194,49,35,111.17,mobile,0.25257731958762886,0.18041237113402062,control
1618,320,65,80,976.8900000000001,mobile,0.203125,0.25,control
1622,540,49,92,225.88,mobile,0.09074074074074075,0.17037037037037037,control
1625,331,132,62,313.12,mobile,0.3987915407854985,0.18731117824773413,control
1626,219,81,130,554.69,mobile,0.3698630136986301,0.593607305936073,control
1627,18,3,8,17.3,mobile,0.16666666666666666,0.4444444444444444,control
1628,22,6,1,9.23,desktop,0.2727272727272727,0.045454545454545456,control
1629,27,6,8,20.34,mobile,0.2222222222222222,0.2962962962962963,control
1630,135,27,46,80.53999999999999,mobile,0.2,0.34074074074074073,control
1631,107,27,69,94.63,mobile,0.2523364485981308,0.6448598130841121,control
1633,177,37,58,156.82,mobile,0.20903954802259886,0.327683615819209,control
1636,80,19,23,64.8,mobile,0.2375,0.2875,control
1637,307,53,75,181.32,desktop,0.17263843648208468,0.24429967426710097,control
1640,385,70,133,208.44,mobile,0.18181818181818182,0.34545454545454546,control
1643,91,15,19,52.11,mobile,0.16483516483516483,0.2087912087912088,control
1644,103,34,30,46.41,desktop,0.3300970873786408,0.2912621359223301,control
1648,183,45,62,108.78,mobile,0.2459016393442623,0.33879781420765026,control
1650,65,19,21,25.37,desktop,0.2923076923076923,0.3230769230769231,control
1651,80,9,11,213.98000000000002,mobile,0.1125,0.1375,control
1653,277,39,58,254.48,mobile,0.1407942238267148,0.20938628158844766,control
1654,104,11,37,59.519999999999996,desktop,0.10576923076923077,0.3557692307692308,control
1656,392,79,59,258.43,mobile,0.20153061224489796,0.15051020408163265,control
1659,170,31,99,366.8,mobile,0.18235294117647058,0.5823529411764706,control
1664,298,66,86,237.18,mobile,0.2214765100671141,0.28859060402684567,control
1666,209,15,66,95.24,mobile,0.07177033492822966,0.3157894736842105,control
1669,258,84,108,235.75,mobile,0.32558139534883723,0.4186046511627907,control
1674,97,31,38,66.08,mobile,0.31958762886597936,0.3917525773195876,control
1675,436,69,208,379.88,mobile,0.15825688073394495,0.47706422018348627,control
1677,53,2,1,23.09,mobile,0.03773584905660377,0.018867924528301886,control
1679,250,13,171,237.99,mobile,0.052,0.684,control
1681,73,15,18,44.2,mobile,0.2054794520547945,0.2465753424657534,control
1690,76,57,3,56.09,desktop,0.75,0.039473684210526314,control
1691,58,13,20,43.28,mobile,0.22413793103448276,0.3448275862068966,control
1692,25,4,19,27.64,mobile,0.16,0.76,control
1693,81,3,33,44.0,desktop,0.037037037037037035,0.4074074074074074,control
1694,311,161,272,267.13,mobile,0.5176848874598071,0.8745980707395499,control
1695,64,10,17,14.92,desktop,0.15625,0.265625,control
1697,34,8,8,20.21,desktop,0.23529411764705882,0.23529411764705882,control
1698,61,21,12,34.79,mobile,0.3442622950819672,0.19672131147540983,control
1699,199,66,50,111.56,mobile,0.3316582914572864,0.25125628140703515,control
1701,128,66,41,348.49,mobile,0.515625,0.3203125,control
1702,16,3,4,21.689999999999998,mobile,0.1875,0.25,control
1704,12,3,5,13.41,mobile,0.25,0.4166666666666667,control
1706,59,6,19,67.48,mobile,0.1016949152542373,0.3220338983050847,control
1708,426,87,103,288.0,mobile,0.20422535211267606,0.24178403755868544,control
1709,123,59,61,308.61,mobile,0.4796747967479675,0.4959349593495935,control
1712,420,40,83,244.64000000000001,mobile,0.09523809523809523,0.1976190476190476,control
1717,150,55,31,95.74,mobile,0.36666666666666664,0.20666666666666667,control
1718,462,81,72,357.7,mobile,0.17532467532467533,0.15584415584415584,control
1721,48,20,6,93.21000000000001,desktop,0.4166666666666667,0.125,control
1723,45,16,4,22.0,desktop,0.35555555555555557,0.08888888888888889,control
1724,365,140,110,278.52,mobile,0.3835616438356164,0.3013698630136986,control
1725,10,3,3,7.8,desktop,0.3,0.3,control
1729,194,48,69,138.94,mobile,0.24742268041237114,0.3556701030927835,control
1730,136,36,47,271.46000000000004,mobile,0.2647058823529412,0.34558823529411764,control
1732,118,65,44,164.66,mobile,0.5508474576271186,0.3728813559322034,control
1733,115,41,20,101.42,mobile,0.3565217391304348,0.17391304347826086,control
1734,55,18,6,19.42,desktop,0.32727272727272727,0.10909090909090909,control
1737,35,0,17,19.4,desktop,0.0,0.4857142857142857,control
1740,97,11,68,143.47,mobile,0.1134020618556701,0.7010309278350515,control
1741,325,36,40,161.53,mobile,0.11076923076923077,0.12307692307692308,control
1744,109,22,13,31.509999999999998,mobile,0.2018348623853211,0.11926605504587157,control
1747,113,54,43,137.91,mobile,0.4778761061946903,0.3805309734513274,control
1750,147,20,37,86.86,mobile,0.1360544217687075,0.25170068027210885,control
1751,366,34,48,157.18,mobile,0.09289617486338798,0.13114754098360656,control
1752,58,11,2,37.12,desktop,0.1896551724137931,0.034482758620689655,control
1754,326,53,73,358.13,mobile,0.16257668711656442,0.22392638036809817,control
1756,295,78,115,288.71,mobile,0.26440677966101694,0.3898305084745763,control
1763,187,36,74,143.67000000000002,mobile,0.1925133689839572,0.39572192513368987,control
1765,24,11,11,27.42,mobile,0.4583333333333333,0.4583333333333333,control
1768,356,83,89,199.7,mobile,0.23314606741573032,0.25,control
1770,98,20,72,104.46,mobile,0.20408163265306123,0.7346938775510204,control
1773,221,51,56,113.17,mobile,0.23076923076923078,0.25339366515837103,control
1776,252,41,172,521.5,mobile,0.1626984126984127,0.6825396825396826,control
1777,197,36,75,234.82999999999998,mobile,0.18274111675126903,0.38071065989847713,control
1778,197,33,41,293.72,mobile,0.16751269035532995,0.20812182741116753,control
1780,136,35,41,152.98,desktop,0.25735294117647056,0.3014705882352941,control
1781,103,9,24,321.75,mobile,0.08737864077669903,0.23300970873786409,control
1782,152,72,74,241.06,mobile,0.47368421052631576,0.4868421052631579,control
1783,130,40,38,100.32,mobile,0.3076923076923077,0.2923076923076923,control
1784,131,38,45,95.14,mobile,0.2900763358778626,0.3435114503816794,control
1786,252,83,133,282.28,mobile,0.32936507936507936,0.5277777777777778,control
1787,10,4,8,10.46,mobile,0.4,0.8,control
1789,367,75,63,302.96,mobile,0.20435967302452315,0.17166212534059946,control
1790,81,2,34,67.12,desktop,0.024691358024691357,0.41975308641975306,control
1794,41,6,9,19.77,desktop,0.14634146341463414,0.21951219512195122,control
1795,122,13,31,24.84,desktop,0.10655737704918032,0.2540983606557377,control
1796,107,35,21,53.09,mobile,0.32710280373831774,0.19626168224299065,control
1798,92,27,71,50.12,desktop,0.29347826086956524,0.7717391304347826,control
1799,70,5,7,49.489999999999995,desktop,0.07142857142857142,0.1,control
1800,351,30,124,280.62,mobile,0.08547008547008547,0.35327635327635326,control
1802,248,69,176,250.01999999999998,mobile,0.2782258064516129,0.7096774193548387,control
1803,271,79,62,141.78,mobile,0.2915129151291513,0.22878228782287824,control
1804,25,3,6,25.28,mobile,0.12,0.24,control
1806,69,13,13,39.4,mobile,0.18840579710144928,0.18840579710144928,control
1807,6,3,1,2.82,desktop,0.5,0.16666666666666666,control
1811,84,7,15,61.96,mobile,0.08333333333333333,0.17857142857142858,control
1812,190,48,76,259.42,mobile,0.25263157894736843,0.4,control
1816,258,90,192,342.96,mobile,0.3488372093023256,0.7441860465116279,control
1818,160,36,19,84.53,mobile,0.225,0.11875,control
1821,78,8,5,47.93,desktop,0.10256410256410256,0.0641025641025641,control
1824,149,38,51,134.62,mobile,0.2550335570469799,0.3422818791946309,control
1826,139,12,24,128.04,desktop,0.08633093525179857,0.17266187050359713,control
1827,257,52,71,184.06,mobile,0.20233463035019456,0.27626459143968873,control
1828,15,4,9,12.25,mobile,0.26666666666666666,0.6,control
1829,12,2,3,10.46,mobile,0.16666666666666666,0.25,control
1830,275,38,63,214.69,mobile,0.13818181818181818,0.2290909090909091,control
1832,190,114,61,180.28,mobile,0.6,0.32105263157894737,control
1834,32,3,7,27.3,mobile,0.09375,0.21875,control
1837,57,22,26,35.69,mobile,0.38596491228070173,0.45614035087719296,control
1838,316,76,149,231.97,mobile,0.24050632911392406,0.47151898734177217,control
1841,159,33,38,148.14,mobile,0.20754716981132076,0.2389937106918239,control
1846,37,7,1,19.58,desktop,0.1891891891891892,0.02702702702702703,control
1847,32,3,8,63.65,desktop,0.09375,0.25,control
1849,131,56,86,133.43,mobile,0.42748091603053434,0.6564885496183206,control
1856,260,25,30,533.79,mobile,0.09615384615384616,0.11538461538461539,control
1858,89,18,58,110.62,mobile,0.20224719101123595,0.651685393258427,control
1860,292,21,74,361.33000000000004,mobile,0.07191780821917808,0.2534246575342466,control
1864,130,20,49,78.52000000000001,mobile,0.15384615384615385,0.3769230769230769,control
1866,26,8,9,16.37,desktop,0.3076923076923077,0.34615384615384615,control
1868,98,11,75,52.46,desktop,0.11224489795918367,0.7653061224489796,control
1870,281,110,42,438.21,mobile,0.3914590747330961,0.1494661921708185,control
1871,196,16,32,117.3,mobile,0.08163265306122448,0.16326530612244897,control
1874,188,28,101,435.90999999999997,mobile,0.14893617021276595,0.5372340425531915,control
1876,418,76,105,262.09,mobile,0.18181818181818182,0.2511961722488038,control
1882,180,82,67,177.60999999999999,mobile,0.45555555555555555,0.37222222222222223,control
1884,16,3,12,10.370000000000001,desktop,0.1875,0.75,control
1887,310,12,33,283.63,mobile,0.03870967741935484,0.1064516129032258,control
1890,82,16,23,61.87,desktop,0.1951219512195122,0.2804878048780488,control
1893,189,34,35,99.88,mobile,0.17989417989417988,0.18518518518518517,control
1894,246,28,89,125.02,mobile,0.11382113821138211,0.3617886178861789,control
1895,127,28,57,91.11,mobile,0.2204724409448819,0.44881889763779526,control
1897,55,33,48,35.88,desktop,0.6,0.8727272727272727,control
1899,116,24,61,386.61,mobile,0.20689655172413793,0.5258620689655172,control
1900,160,71,79,401.71,mobile,0.44375,0.49375,control
1901,21,28,7,101.1,desktop,1.3333333333333333,0.3333333333333333,control
1905,38,6,8,22.35,mobile,0.15789473684210525,0.21052631578947367,control
1906,95,8,23,50.67,mobile,0.08421052631578947,0.24210526315789474,control
1908,10,9,2,11.7,mobile,0.9,0.2,control
1911,98,14,11,55.480000000000004,mobile,0.14285714285714285,0.11224489795918367,control
1912,228,24,106,219.31,mobile,0.10526315789473684,0.4649122807017544,control
1914,311,102,114,334.33,mobile,0.3279742765273312,0.3665594855305466,control
1915,100,22,64,71.65,mobile,0.22,0.64,control
1916,19,10,13,29.060000000000002,mobile,0.5263157894736842,0.6842105263157895,control
1918,295,42,70,212.24,mobile,0.1423728813559322,0.23728813559322035,control
1919,176,40,57,113.31,mobile,0.22727272727272727,0.32386363636363635,control
1922,141,19,46,90.1,mobile,0.1347517730496454,0.3262411347517731,control
1925,198,17,52,53.66,desktop,0.08585858585858586,0.26262626262626265,control
1929,2,2,3,2.67,desktop,1.0,1.5,control
1930,393,33,72,723.26,mobile,0.08396946564885496,0.183206106870229,control
1931,284,40,163,242.24,mobile,0.14084507042253522,0.573943661971831,control
1932,350,57,37,198.6,mobile,0.16285714285714287,0.10571428571428572,control
1933,157,37,53,124.95,mobile,0.2356687898089172,0.3375796178343949,control
1934,433,78,125,289.98,mobile,0.18013856812933027,0.28868360277136257,control
1940,63,13,22,153.34,desktop,0.20634920634920634,0.3492063492063492,control
1943,133,25,94,71.19,mobile,0.18796992481203006,0.706766917293233,control
1944,5,6,18,10.43,mobile,1.2,3.6,control
1953,34,12,8,28.04,mobile,0.35294117647058826,0.23529411764705882,control
1956,312,91,75,178.3,mobile,0.2916666666666667,0.2403846153846154,control
1957,321,60,65,632.55,mobile,0.18691588785046728,0.20249221183800623,control
1962,266,69,98,234.52,mobile,0.2593984962406015,0.3684210526315789,control
1963,238,17,54,106.1,mobile,0.07142857142857142,0.226890756302521,control
1964,34,6,10,26.740000000000002,mobile,0.17647058823529413,0.29411764705882354,control
1968,78,27,29,84.54,mobile,0.34615384615384615,0.3717948717948718,control
1969,88,34,8,74.15,desktop,0.38636363636363635,0.09090909090909091,control
1970,15,2,3,9.93,desktop,0.13333333333333333,0.2,control
1975,84,20,24,54.38,mobile,0.23809523809523808,0.2857142857142857,control
1976,218,57,103,171.83,mobile,0.26146788990825687,0.4724770642201835,control
1977,40,7,14,37.39,mobile,0.175,0.35,control
1978,50,6,17,32.44,mobile,0.12,0.34,control
1980,12,1,3,7.91,desktop,0.08333333333333333,0.25,control
1981,150,22,17,74.36,mobile,0.14666666666666667,0.11333333333333333,control
1982,117,55,80,103.18,mobile,0.4700854700854701,0.6837606837606838,control
1983,301,47,73,668.4399999999999,mobile,0.15614617940199335,0.2425249169435216,control
1984,61,4,26,101.76,desktop,0.06557377049180328,0.4262295081967213,control
1987,436,123,96,545.8,mobile,0.28211009174311924,0.22018348623853212,control
1988,170,93,77,140.94,mobile,0.5470588235294118,0.45294117647058824,control
1990,255,50,164,401.12,mobile,0.19607843137254902,0.6431372549019608,control
1993,90,28,28,31.46,desktop,0.3111111111111111,0.3111111111111111,control
1994,23,3,4,24.64,mobile,0.13043478260869565,0.17391304347826086,control
1995,377,61,75,158.09,mobile,0.16180371352785147,0.1989389920424403,control
1996,409,36,94,236.64,mobile,0.08801955990220049,0.22982885085574573,control
1997,156,30,19,50.91,desktop,0.19230769230769232,0.12179487179487179,control
1999,233,103,120,241.65,mobile,0.44206008583690987,0.5150214592274678,control
0,140,25,43,105.00999999999999,mobile,0.2008706412385197,0.24199321265400353,test
3,317,46,82,179.74,mobile,0.1619877198821995,0.20320320752728407,test
4,37,2,3,16.48,desktop,0.06369536894941204,0.061506323184361604,test
6,58,1,6,20.6,desktop,0.020359523084209446,0.08092278633688416,test
7,118,8,42,215.86,mobile,0.07881781984964946,0.25094519744863447,test
11,171,90,82,116.95,mobile,0.6107428228039696,0.35871767398708554,test
15,33,1,29,21.07,desktop,0.03601727849428762,0.7017409750093055,test
18,236,90,112,342.32,mobile,0.4484409203834612,0.3794490685881891,test
19,86,15,63,93.12,mobile,0.19501927423502172,0.5498552484303474,test
20,68,36,25,83.09,mobile,0.5903030814428563,0.27960321777327474,test
21,178,2,36,197.93,desktop,0.01284907794510557,0.15989621105566545,test
22,170,53,90,138.19,mobile,0.35495261487673807,0.39921845001439005,test
23,43,12,15,44.95,mobile,0.3230430661341697,0.26608112773631076,test
24,377,37,100,437.02000000000004,mobile,0.10939134103312877,0.1955972972473264,test
29,25,9,7,19.78,desktop,0.4207173486733856,0.19708766286759727,test
37,7,2,1,1.95,desktop,0.3276801144303208,0.11188626484071543,test
38,121,19,23,274.87,mobile,0.18167767256665562,0.1339797768293474,test
39,349,56,116,496.69,mobile,0.18686511656993465,0.2461074391884071,test
40,64,12,31,123.71,desktop,0.21981263707661908,0.37364554750656404,test
44,172,27,55,118.3,mobile,0.18335936658107452,0.22607557531357633,test
47,23,12,11,22.15,mobile,0.5833521985775891,0.3415399411904813,test
48,285,13,63,116.16,mobile,0.05071440711770317,0.1653952174823013,test
49,28,23,21,25.77,desktop,0.9235103253474659,0.5383089388520885,test
51,136,34,33,289.71999999999997,mobile,0.2752045854030358,0.1864962098483376,test
52,259,39,124,564.25,mobile,0.17105894649063402,0.3490777713831956,test
53,264,30,71,141.63,mobile,0.12665956528757008,0.2020309639630024,test
57,41,5,14,12.01,desktop,0.14076491532965052,0.24231492532211862,test
58,55,49,8,37.47,desktop,1.056360124453915,0.10641957108819328,test
59,208,61,64,357.83000000000004,mobile,0.32846776059599875,0.23026506874643266,test
60,365,53,48,645.37,mobile,0.16168097898936035,0.09933812484150172,test
61,337,87,121,448.95,mobile,0.28949039755977274,0.2808731043353017,test
62,27,6,8,258.94,mobile,0.2660701256409547,0.23537210753854115,test
63,294,51,36,379.42,mobile,0.2057057207935523,0.09152873396203477,test
64,61,17,12,46.94,mobile,0.32143336143026846,0.1556845598639308,test
66,94,2,25,77.14,desktop,0.024328635299976857,0.1902808700162078,test
69,200,93,57,188.64,mobile,0.5202044543424474,0.20253231115583392,test
71,113,24,23,39.22,desktop,0.23975099426454832,0.1589485694081574,test
72,123,11,48,101.6,desktop,0.10398279726990695,0.30544610137230044,test
73,348,97,102,488.91,mobile,0.31652398549914823,0.23268387991072226,test
75,309,43,165,505.04,mobile,0.16322543133268036,0.4214650673688093,test
76,123,13,66,81.0,mobile,0.12214703010771155,0.3835090710664078,test
79,141,3,31,84.89,desktop,0.025409340325792867,0.17012836074537765,test
81,229,54,57,913.39,mobile,0.2630093730057506,0.19842792932545125,test
82,9,2,8,11.46,mobile,0.2643605687308001,0.7002766006968705,test
84,123,48,47,144.84,mobile,0.4362159871593071,0.2710083622065308,test
85,44,8,6,34.76,mobile,0.2108047730523216,0.10305602875841209,test
90,30,1,6,19.33,desktop,0.03680876542590357,0.14443377007510227,test
91,273,93,90,160.54,mobile,0.3969836340319582,0.2414641605740434,test
93,360,103,75,349.12,mobile,0.32521447602607373,0.15331171955649187,test
94,473,63,69,275.85,mobile,0.15710801176666284,0.11596182345447568,test
95,299,56,60,393.77,mobile,0.2062243460256624,0.1450698602961533,test
100,92,17,6,42.04,desktop,0.2121355539802623,0.04753820302446039,test
101,115,69,100,315.7,mobile,0.6658086078382728,0.6164639501403237,test
105,305,110,75,252.87,mobile,0.40134033569968547,0.1858992400705792,test
106,208,61,57,409.75,mobile,0.3466214791751401,0.2119952359539773,test
107,106,18,35,63.86,mobile,0.19703862652516227,0.25539363726941167,test
108,127,41,15,76.42,mobile,0.3862999405813547,0.08347661935689982,test
113,302,138,126,657.95,mobile,0.5343250686279758,0.33312981642208883,test
115,102,24,28,92.24,mobile,0.2817754845774804,0.20948199600187647,test
116,337,65,79,216.67,mobile,0.22214370563321567,0.17482203728720405,test
117,21,8,16,29.799999999999997,desktop,0.4390428440337634,0.5924379495235553,test
119,157,36,78,151.45,mobile,0.25493372194658315,0.371759896922393,test
120,358,24,113,240.92000000000002,mobile,0.0759673836110384,0.22693759581074896,test
123,181,17,37,55.07,desktop,0.10587352451443151,0.1564067589602499,test
124,316,130,104,480.01,mobile,0.4883170597789765,0.2495175765768634,test
125,336,114,67,205.26,mobile,0.376162624179545,0.1454292852434804,test
127,269,25,60,156.35,mobile,0.10667770965873667,0.17501557057671877,test
128,85,28,60,147.69,desktop,0.38995072398222114,0.5086202454192609,test
131,58,13,26,43.33,mobile,0.25797800681716676,0.335761272342212,test
133,248,58,74,452.15999999999997,mobile,0.25838873667795326,0.21191137538423757,test
134,312,82,110,197.7,mobile,0.3052202204048996,0.25248962155715693,test
135,161,36,85,377.71999999999997,mobile,0.25509289695219883,0.4058196877038027,test
140,473,134,55,717.1,mobile,0.3318163792524157,0.08410944316874695,test
143,347,49,89,244.7,mobile,0.15658230382220528,0.19751688324290353,test
144,218,35,133,431.71,mobile,0.18273602998929842,0.4516483894970089,test
146,56,4,8,26.560000000000002,mobile,0.07874210590096745,0.1029724786381518,test
147,273,69,50,794.3,mobile,0.2877604487129796,0.13173080947041832,test
149,162,25,25,105.28,mobile,0.17194612444506138,0.11991998555210974,test
150,46,8,11,348.31,mobile,0.19517517460820946,0.1905024416933368,test
152,97,26,96,26.509999999999998,desktop,0.3161228207101492,0.786692382981148,test
155,251,25,71,160.31,mobile,0.11671398380316655,0.21782126862882195,test
157,58,21,32,81.56,mobile,0.4157892277571085,0.4007901751371204,test
158,38,4,10,28.25,mobile,0.12610768929930422,0.19408992774426642,test
159,116,19,32,71.75,mobile,0.19264222300587489,0.20768241928209072,test
162,268,24,164,251.4,mobile,0.09932069393471123,0.4725658268055418,test
163,240,44,149,222.58,mobile,0.2115171105594286,0.4937499404609664,test
165,151,61,36,98.19,mobile,0.47175760011535967,0.1884153270822839,test
166,334,150,63,224.87,mobile,0.5272536196538693,0.14426859568720732,test
168,15,1,0,7.21,desktop,0.0775170439011184,0.0,test
169,88,17,18,87.68,mobile,0.2295634370914098,0.15373071994434598,test
170,27,3,5,8.79,mobile,0.13110956083372602,0.14010302680799197,test
171,9,4,4,6.2,desktop,0.5135085683826122,0.3259957556446778,test
174,435,39,101,637.58,mobile,0.10642536610804376,0.17973699988124703,test
175,4,1,6,2.22,desktop,0.2852301170493201,1.1185594050127885,test
176,221,63,41,122.75,mobile,0.3154908037915621,0.13042378214703698,test
182,285,33,81,139.67,mobile,0.12900277291712695,0.20376081967608933,test
185,250,15,82,188.17000000000002,mobile,0.07198491756695861,0.23486057842504643,test
187,301,80,119,443.5,mobile,0.2975919007311957,0.2876356377843329,test
189,209,54,70,220.95,mobile,0.30715108598138646,0.23691416383625127,test
190,13,5,9,4.43,desktop,0.447994105977112,0.4960892061090696,test
191,182,78,93,178.47,mobile,0.4726161170484642,0.39038619083166404,test
193,162,45,37,219.99,mobile,0.32325407037582377,0.17972481262456233,test
195,234,70,40,121.47,mobile,0.35529211794435633,0.1254018005771087,test
197,130,7,27,71.74,mobile,0.060122671838728686,0.15044781047007896,test
199,94,9,39,252.23,mobile,0.1075581925231847,0.3215848644112434,test
202,4,2,1,3.88,desktop,0.5630562757235874,0.19083382409745514,test
204,243,92,70,510.33000000000004,mobile,0.42867770100641084,0.2205521280412464,test
205,31,25,32,30.94,desktop,0.9479452395450854,0.7451119254589601,test
206,33,26,15,48.11,desktop,0.8733261130233477,0.3604423442182656,test
207,117,16,34,58.42,mobile,0.16397689950381217,0.22860851375255986,test
209,4,1,0,3.6,desktop,0.2787241627503356,0.0,test
210,279,63,91,405.75,mobile,0.2681531539839971,0.23132219894778677,test
212,200,56,107,165.87,mobile,0.3090995205366549,0.376570707012415,test
213,121,63,23,104.91,mobile,0.5785867320181767,0.1472397048594557,test
215,258,90,52,395.70000000000005,mobile,0.39386669929671536,0.16017835742682646,test
220,151,24,38,109.39,mobile,0.18918664373779273,0.19212489329077212,test
223,13,5,14,22.78,mobile,0.45847396561833603,0.7732187032051419,test
225,273,35,110,402.83,mobile,0.14128531773032096,0.30602698592396504,test
226,189,9,51,563.59,mobile,0.056009276519189875,0.19563811699299746,test
229,217,60,73,468.40000000000003,mobile,0.31289514085993037,0.23897614085023766,test
235,13,4,8,12.34,mobile,0.35136008708804156,0.43749636676136155,test
236,324,46,88,667.74,mobile,0.16423442609756156,0.21233767773121273,test
239,2,0,9,8.469999999999999,desktop,0.0,3.1952411376384764,test
240,119,40,46,97.22,mobile,0.37080323915884406,0.30608104607951725,test
241,102,32,65,119.11,mobile,0.3453414783479327,0.44684543318223413,test
244,12,2,5,4.0200000000000005,desktop,0.19578517801871126,0.32560567680605723,test
248,172,40,46,254.35000000000002,mobile,0.27832275723121247,0.19198687504325182,test
250,72,48,33,93.06,mobile,0.7526732942987195,0.33146744348667584,test
251,182,19,79,447.57,mobile,0.1246706160258863,0.34037266547216877,test
254,35,15,11,32.23,desktop,0.4967626391736951,0.239922951695775,test
257,263,57,97,454.8,mobile,0.24133756462894937,0.2636842145129812,test
258,444,68,104,326.78,mobile,0.16981870020653922,0.16416824261736307,test
259,142,43,30,115.98,desktop,0.35216050091947687,0.15120970566331082,test
262,27,6,9,18.64,desktop,0.2556585674568234,0.2532823813899918,test
264,327,56,158,237.1,mobile,0.19732395419641238,0.3478242949388199,test
271,92,27,8,85.26,mobile,0.34126936292032206,0.061954405646192895,test
276,108,17,41,80.66,mobile,0.17669632213224204,0.2797456143293299,test
278,57,14,11,26.59,mobile,0.27660778113132306,0.14177889888030334,test
280,246,49,126,514.05,mobile,0.23030943911854534,0.3686228188148795,test
282,271,62,123,247.15,mobile,0.26061722929879816,0.3265932855533443,test
285,18,2,0,7.49,desktop,0.13008897301775663,0.0,test
288,45,6,6,45.489999999999995,mobile,0.14951390321337643,0.10510037438851032,test
289,190,7,63,137.76,mobile,0.041577981151219925,0.2551815070191753,test
290,16,2,18,7.84,desktop,0.14809598328124007,0.8434780041759418,test
291,10,0,5,10.3,desktop,0.0,0.35562964254520546,test
292,184,39,37,118.92,mobile,0.23472893207192236,0.15435556808654483,test
294,105,2,31,47.16,desktop,0.02259051696727686,0.21265236948647187,test
296,164,24,73,129.67,mobile,0.16712625955932733,0.3291910971089703,test
298,593,59,90,244.47,mobile,0.11466616436729603,0.12077347577148427,test
299,174,5,67,69.51,desktop,0.03348190296770517,0.27614467668590176,test
300,68,4,16,77.65,desktop,0.0668884756232339,0.18159401158802219,test
302,66,11,6,46.3,mobile,0.19976879659818036,0.06817923648635996,test
304,120,24,34,242.14000000000001,mobile,0.22554647270499872,0.21865589633782323,test
308,328,56,52,163.95,mobile,0.19943816456064906,0.11966396272627061,test
310,119,30,15,79.25,mobile,0.2910557291931295,0.09798504492050872,test
311,31,5,12,15.78,desktop,0.1859212103212286,0.29615085920466183,test
313,182,32,37,133.0,mobile,0.19354241560274413,0.14804095003644624,test
314,38,2,8,37.99,mobile,0.06188193402346509,0.1549772350301982,test
318,45,29,22,47.51,desktop,0.7218818253513871,0.3604410441474867,test
319,237,82,93,191.04,mobile,0.4062069031738539,0.31304218532511763,test
320,293,66,91,420.09,mobile,0.250366487429566,0.23592423335047424,test
321,214,8,84,101.14,mobile,0.04278812179201166,0.30655901759757953,test
